ID,Date,CustomerID,ProductID,Quantity,UnitPrice,Revenue,Category,SupplierID,FactSales_DateKey,FactSales_CustomerKey,FactSales_ProductKey,FactSales_Quantity,FactSales_Revenue,DimDate_DateKey,DimDate_Date,DimDate_Day,DimDate_Month,DimDate_Year,DimCustomer_CustomerKey,DimCustomer_FirstName,DimCustomer_LastName,DimCustomer_Gender,DimCustomer_Age,DimCustomer_City,DimCustomer_Country,DimProduct_ProductKey,DimProduct_ProductName,DimProduct_Category,DimProduct_SupplierID,DimProduct_UnitPrice,FirstName,LastName,Gender,Age,City,EmployeeID,Shift,HoursWorked,Recency,Frequency,Monetary,ProfitMargin
3629,8/7/2023,5454,224,3,16.23,283.58,Beauty,332,8/7/2023,4199,262,10,110.84,3629,8/7/2023,Thursday,August,1983,2658,Larry,Wheeler,Male,51,Faisalabad,Pakistan,204,drive,Beauty,347,44.9,Christopher,Carter,Female,64,Lahore,467,Day,7,99,7,371.93,0.25
3630,7/9/2019,4342,209,1,35.75,154.95,Home Decor,344,7/9/2019,6702,279,8,95.25,3630,7/9/2019,Saturday,July,2003,4513,Melvin,Lopez,Male,38,Karachi,Pakistan,273,so,Electronics,375,34.63,Beth,Rodgers,Female,56,Islamabad,448,Day,9,267,10,457.99,0.1
3631,6/18/2019,4845,282,4,9.11,400.61,Electronics,391,6/18/2019,2744,287,7,260.85,3631,6/18/2019,Saturday,June,2009,4671,Meghan,George,Female,35,Lahore,Pakistan,286,bill,Electronics,350,48.74,Sarah,Petersen,Male,32,Karachi,432,Night,12,230,7,853.15,0.39
3632,7/31/2021,9056,289,6,5.28,305.46,Clothing,335,7/31/2021,8057,279,9,413.91,3632,7/31/2021,Sunday,July,1978,5096,Andrea,Curry,Female,57,Karachi,Pakistan,269,would,Clothing,343,43.87,Robert,Marks,Female,36,Islamabad,400,Day,5,204,4,173.28,0.15
3633,5/23/2020,2230,244,9,13.39,445.95,Home Decor,365,5/23/2020,3818,264,9,384.62,3633,5/23/2020,Tuesday,April,1986,5263,Jennifer,Bryant,Female,46,Lahore,Pakistan,230,fish,Clothing,380,12.96,Christina,Smith,Male,28,Lahore,467,Night,11,345,4,594.69,0.14
3634,3/22/2021,5801,218,4,9.78,350.85,Home Decor,384,3/22/2021,9493,277,4,183.84,3634,3/22/2021,Friday,November,2021,4581,Kevin,Burgess,Female,54,Lahore,Pakistan,263,thousand,Home Decor,315,18.88,Christopher,Wells,Female,59,Lahore,486,Night,9,267,1,453.26,0.32
3635,1/5/2016,6801,241,5,35.05,321.84,Beauty,373,1/5/2016,3904,211,3,381.63,3635,1/5/2016,Thursday,March,1993,1626,David,Perez,Female,20,Islamabad,Pakistan,295,three,Home Decor,360,6.14,Holly,Wilson,Female,26,Karachi,483,Night,8,187,3,581.91,0.4
3636,11/28/2019,9792,217,1,30.01,292.6,Clothing,349,11/28/2019,9827,277,10,197.47,3636,11/28/2019,Friday,September,1993,5605,Nancy,Madden,Female,54,Islamabad,Pakistan,245,decision,Home Decor,371,39.1,Gary,Estrada,Male,61,Faisalabad,486,Night,6,53,2,590.09,0.47
3637,2/21/2018,5641,291,4,49.31,150.35,Clothing,335,2/21/2018,3897,219,8,131.74,3637,2/21/2018,Friday,April,2000,9015,Tracy,Reid,Female,48,Islamabad,Pakistan,228,allow,Beauty,393,41.6,Michelle,Johnson,Male,23,Lahore,476,Day,10,349,2,471.86,0.32
3638,7/12/2022,1404,280,6,6.15,493.09,Beauty,387,7/12/2022,6993,206,10,394.04,3638,7/12/2022,Saturday,March,1973,4387,Autumn,Pruitt,Male,21,Islamabad,Pakistan,220,new,Electronics,324,40,Victoria,Smith,Female,42,Faisalabad,403,Day,11,46,9,345.95,0.12
3639,5/14/2015,6418,216,10,46.28,180.98,Clothing,307,5/14/2015,5279,245,6,97.56,3639,5/14/2015,Thursday,October,1996,3753,Jennifer,Hayden,Male,40,Karachi,Pakistan,278,will,Electronics,313,8.31,Nicholas,Wood,Female,68,Islamabad,488,Night,10,210,6,423.2,0.14
3640,1/17/2018,8015,257,2,22.48,205.2,Clothing,351,1/17/2018,9219,276,5,298.16,3640,1/17/2018,Sunday,March,2006,4885,Michael,Jones,Female,48,Karachi,Pakistan,259,its,Electronics,325,8.95,Tami,Lawrence,Female,44,Lahore,493,Day,12,245,10,166.93,0.16
3641,7/11/2014,8164,227,2,5.75,160.28,Electronics,378,7/11/2014,7331,296,6,166.58,3641,7/11/2014,Wednesday,May,1998,4439,Spencer,Walters,Female,35,Faisalabad,Pakistan,279,many,Clothing,342,46.54,Thomas,Cunningham,Male,29,Lahore,442,Night,8,313,4,746.56,0.36
3642,6/9/2022,5181,228,2,30.95,81.97,Home Decor,314,6/9/2022,2064,238,10,267.39,3642,6/9/2022,Monday,September,2023,2101,Adrian,Holloway,Male,28,Lahore,Pakistan,284,always,Home Decor,337,18.97,Cole,Fuller,Male,36,Islamabad,432,Night,5,25,9,388.14,0.19
3643,12/21/2014,1491,284,7,17.1,101.64,Electronics,341,12/21/2014,1930,251,9,77.58,3643,12/21/2014,Sunday,January,2023,7569,Leslie,Stephens,Male,47,Lahore,Pakistan,268,camera,Electronics,360,38.9,Roy,Nguyen,Male,53,Lahore,475,Night,4,51,6,243.34,0.12
3644,7/14/2014,5932,230,4,15.89,359,Electronics,338,7/14/2014,1934,217,7,438.87,3644,7/14/2014,Sunday,January,2002,4681,Jamie,Nguyen,Male,53,Islamabad,Pakistan,229,later,Electronics,372,5.96,Brian,Fox,Male,60,Faisalabad,413,Day,7,210,3,464.72,0.31
3645,3/6/2017,9963,217,7,41.38,126.97,Beauty,309,3/6/2017,4040,295,10,231.53,3645,3/6/2017,Saturday,September,2016,8704,Christopher,Reed,Male,69,Islamabad,Pakistan,200,yeah,Home Decor,385,30.66,Christopher,Haley,Female,44,Faisalabad,436,Night,6,211,1,700.75,0.18
3646,12/29/2015,1064,241,5,7.46,414.51,Home Decor,359,12/29/2015,2020,265,3,253.99,3646,12/29/2015,Friday,April,1983,8495,Elizabeth,Zamora,Female,53,Islamabad,Pakistan,253,practice,Electronics,350,44.15,James,Kirk,Female,68,Lahore,469,Night,7,237,9,784.51,0.36
3647,8/26/2020,6469,255,2,15.3,243.97,Home Decor,328,8/26/2020,7422,216,4,155.89,3647,8/26/2020,Thursday,November,1999,5340,Donna,Velazquez,Male,31,Faisalabad,Pakistan,256,player,Electronics,395,30.63,Amber,Rose,Male,41,Faisalabad,481,Day,10,46,5,218.03,0.11
3648,3/28/2023,6530,292,4,36.18,251.12,Clothing,368,3/28/2023,6449,225,7,316.05,3648,3/28/2023,Friday,October,2011,9030,Gregory,Perry,Female,24,Faisalabad,Pakistan,274,help,Clothing,341,27.94,William,May,Female,45,Islamabad,431,Night,7,324,9,788.61,0.14
3649,3/8/2021,3119,219,6,11.18,420.96,Beauty,394,3/8/2021,9824,291,9,434.09,3649,3/8/2021,Monday,March,2020,6301,Nicole,Smith,Male,24,Lahore,Pakistan,241,wear,Beauty,331,21.77,Steven,Richard,Male,58,Islamabad,441,Day,10,205,2,196.3,0.11
3650,12/31/2022,3294,268,4,17.21,362.9,Home Decor,320,12/31/2022,7829,238,8,468.9,3650,12/31/2022,Saturday,August,1994,2106,Raymond,Jones,Female,39,Faisalabad,Pakistan,276,create,Electronics,367,47.99,Joseph,Edwards,Female,20,Faisalabad,431,Day,11,33,5,568.88,0.31
3651,9/12/2017,5117,298,10,49.63,182.95,Beauty,362,9/12/2017,7735,295,6,240.2,3651,9/12/2017,Friday,March,1977,7295,Mary,Smith,Male,57,Islamabad,Pakistan,267,star,Clothing,315,15.61,Patrick,Cox,Male,64,Lahore,473,Day,12,32,2,103.57,0.33
3652,11/19/2020,7611,226,4,11.11,446.34,Home Decor,342,11/19/2020,9117,231,4,429.75,3652,11/19/2020,Saturday,July,1974,9481,Nancy,Walker,Male,36,Faisalabad,Pakistan,239,join,Clothing,300,16.79,Emma,Smith,Female,36,Lahore,458,Day,6,2,2,372.82,0.17
3653,3/20/2015,6583,240,2,45.86,384.96,Home Decor,333,3/20/2015,8646,226,6,330.31,3653,3/20/2015,Friday,February,2018,3459,Olivia,Horne,Female,31,Karachi,Pakistan,212,authority,Clothing,324,12.57,Emily,Nguyen,Male,41,Faisalabad,446,Night,9,223,1,971.9,0.38
3654,10/16/2014,5303,265,4,11.35,148.68,Beauty,315,10/16/2014,2499,299,2,455.91,3654,10/16/2014,Thursday,November,2018,4611,Rebecca,Carroll,Female,30,Karachi,Pakistan,295,bed,Electronics,353,40.29,Joanne,Gomez,Female,46,Islamabad,484,Night,10,143,6,856.01,0.13
3655,5/15/2015,1202,215,4,5.12,181.2,Electronics,345,5/15/2015,5146,259,2,141.06,3655,5/15/2015,Monday,September,1992,8444,John,Gutierrez,Male,70,Faisalabad,Pakistan,232,off,Clothing,365,43.79,Leslie,Trujillo,Male,58,Karachi,420,Day,11,242,4,833.29,0.42
3656,12/19/2020,4744,276,3,13.34,358.47,Clothing,311,12/19/2020,5676,219,8,119.76,3656,12/19/2020,Monday,August,2012,8934,Brooke,Rush,Male,29,Islamabad,Pakistan,297,often,Beauty,318,27.25,Tommy,Adkins,Male,70,Faisalabad,400,Night,4,116,1,279.72,0.14
3657,11/28/2018,6527,234,10,30.31,129.67,Electronics,354,11/28/2018,7761,274,10,331.36,3657,11/28/2018,Tuesday,May,2013,1077,Laura,Jones,Female,68,Lahore,Pakistan,237,get,Home Decor,379,15.95,Deborah,Santiago,Male,33,Faisalabad,460,Day,5,303,4,144.54,0.47
3658,10/18/2023,4686,255,3,13.27,80.12,Beauty,308,10/18/2023,5721,286,10,83.01,3658,10/18/2023,Saturday,November,1988,2039,Patrick,Reyes,Male,44,Karachi,Pakistan,203,officer,Clothing,329,19.26,Jennifer,Rogers,Male,29,Faisalabad,499,Day,12,301,6,651.09,0.18
3659,7/1/2016,6129,260,2,44.3,377.12,Clothing,386,7/1/2016,7798,223,5,142.66,3659,7/1/2016,Friday,May,1996,4716,Christopher,Baird,Male,21,Islamabad,Pakistan,262,like,Home Decor,335,26.38,Jessica,Cole,Female,56,Lahore,484,Night,12,173,1,965.94,0.46
3660,1/3/2016,2604,286,9,31.33,52.25,Electronics,384,1/3/2016,1590,289,9,414.59,3660,1/3/2016,Saturday,February,1984,3859,Jorge,Pham,Female,35,Karachi,Pakistan,200,audience,Beauty,383,10.08,Ellen,Brown,Male,35,Islamabad,450,Night,10,62,1,787.16,0.23
3661,9/17/2020,9734,206,9,21.81,290.96,Electronics,319,9/17/2020,8876,245,8,438.22,3661,9/17/2020,Tuesday,April,1978,8691,Daniel,Kelly,Female,42,Islamabad,Pakistan,289,form,Beauty,315,33.54,Blake,Allen,Female,39,Islamabad,443,Night,8,272,10,411.87,0.41
3662,4/27/2015,9236,227,7,40.51,423.03,Home Decor,318,4/27/2015,7193,227,5,72.61,3662,4/27/2015,Thursday,April,1990,8266,Charles,Miller,Male,39,Faisalabad,Pakistan,257,move,Beauty,389,27.5,Margaret,Bell,Male,26,Lahore,466,Day,4,54,2,332.21,0.17
3663,7/26/2021,8136,274,8,23.6,330.88,Clothing,375,7/26/2021,8271,286,4,190.34,3663,7/26/2021,Friday,October,1992,8447,Charles,Burnett,Female,37,Lahore,Pakistan,232,decide,Beauty,374,13.84,Nicolas,Thomas,Female,20,Islamabad,437,Day,6,189,10,643.18,0.32
3664,4/7/2017,2655,292,4,24.5,154.27,Beauty,368,4/7/2017,2093,266,5,160.76,3664,4/7/2017,Tuesday,April,1997,9080,Matthew,Wiggins,Female,63,Islamabad,Pakistan,240,this,Electronics,310,47.94,Jacqueline,Gonzalez,Female,34,Lahore,447,Day,5,208,10,445.56,0.16
3665,11/8/2020,8225,206,10,30.58,82.22,Beauty,355,11/8/2020,5284,250,5,264.82,3665,11/8/2020,Sunday,January,2017,3157,Melissa,Christensen,Female,69,Karachi,Pakistan,238,enough,Clothing,326,6.49,Angela,Costa,Female,54,Karachi,491,Day,6,181,7,477.15,0.28
3666,5/8/2017,8066,218,2,46.69,463.58,Home Decor,392,5/8/2017,7116,227,8,333.44,3666,5/8/2017,Thursday,May,2017,4450,Shawn,Brown,Male,21,Faisalabad,Pakistan,287,talk,Electronics,388,31.62,Cory,Charles,Male,67,Islamabad,460,Night,7,355,10,397.11,0.22
3667,6/30/2017,5961,226,6,14.47,217.51,Beauty,329,6/30/2017,6226,275,8,383.21,3667,6/30/2017,Monday,October,2020,3268,Adam,Rollins,Male,58,Lahore,Pakistan,285,because,Home Decor,318,24.61,James,Petersen,Female,64,Lahore,496,Night,9,309,6,474.04,0.45
3668,7/23/2023,4112,267,1,25.82,136.93,Clothing,386,7/23/2023,8103,244,1,154.29,3668,7/23/2023,Sunday,June,1992,3911,Mark,Jones,Male,54,Lahore,Pakistan,228,sort,Clothing,347,25.38,Stacie,Walker,Female,18,Karachi,400,Night,8,20,6,103.86,0.33
3669,11/27/2017,8127,239,5,26.45,404.66,Electronics,357,11/27/2017,4464,243,8,269.5,3669,11/27/2017,Thursday,April,2018,5795,Mary,Phillips,Female,70,Lahore,Pakistan,243,charge,Electronics,346,29.27,Heidi,Bradley,Male,62,Karachi,460,Night,8,243,10,904.99,0.37
3670,5/10/2015,9071,247,1,28.23,331.71,Clothing,322,5/10/2015,7280,215,10,99.29,3670,5/10/2015,Tuesday,January,1991,7699,James,Brooks,Male,51,Faisalabad,Pakistan,245,foreign,Home Decor,374,11.89,Todd,Sandoval,Male,20,Karachi,430,Night,6,314,7,653.4,0.48
3671,8/20/2019,8012,230,4,12.88,176.66,Electronics,389,8/20/2019,1509,213,10,281.32,3671,8/20/2019,Monday,February,1990,4477,Erik,Walker,Female,43,Islamabad,Pakistan,204,where,Clothing,392,7.09,Michael,Perez,Male,51,Karachi,422,Night,9,306,5,367.99,0.43
3672,7/1/2020,6927,286,2,24.56,230.89,Clothing,302,7/1/2020,8505,284,9,410.38,3672,7/1/2020,Wednesday,January,1994,2130,John,Cunningham,Male,39,Faisalabad,Pakistan,239,and,Clothing,304,7.17,Daniel,Williams,Female,70,Karachi,421,Day,5,313,7,604.95,0.43
3673,10/17/2014,7948,204,9,45.27,298.53,Home Decor,354,10/17/2014,3743,224,2,109.94,3673,10/17/2014,Wednesday,March,1995,6441,Amanda,Smith,Female,36,Karachi,Pakistan,282,pressure,Beauty,340,39.71,Dakota,Anderson,Female,62,Lahore,405,Day,7,286,8,145.14,0.44
3674,10/13/2016,5398,253,6,26.74,472.62,Electronics,322,10/13/2016,8486,223,4,460.94,3674,10/13/2016,Saturday,November,1980,1742,Martin,Ramirez,Male,67,Karachi,Pakistan,220,major,Beauty,308,40.54,Kristen,Nguyen,Male,55,Islamabad,444,Day,6,29,8,126.6,0.48
3675,8/7/2022,9445,227,6,5.12,211.91,Home Decor,371,8/7/2022,6778,288,10,170.42,3675,8/7/2022,Sunday,March,2011,1578,Rebekah,Paul,Female,31,Lahore,Pakistan,224,lay,Electronics,308,32.26,Margaret,Solis,Female,43,Karachi,409,Night,5,107,6,630.58,0.2
3676,3/22/2023,8082,286,4,35.08,451.71,Electronics,381,3/22/2023,9169,218,7,375.03,3676,3/22/2023,Sunday,May,2022,1451,Christopher,Beasley,Female,37,Islamabad,Pakistan,238,people,Clothing,340,42.02,Jack,Nash,Female,39,Islamabad,403,Night,12,80,9,906.27,0.3
3677,12/7/2021,2181,262,7,13.78,118.43,Home Decor,390,12/7/2021,2806,260,1,430.48,3677,12/7/2021,Friday,July,2013,7704,Patricia,Roberts,Male,70,Faisalabad,Pakistan,255,article,Home Decor,353,40.14,William,Bennett,Male,41,Islamabad,461,Day,8,180,6,760.64,0.24
3678,6/3/2022,9209,240,3,35.14,339.08,Beauty,380,6/3/2022,3201,249,1,180.36,3678,6/3/2022,Thursday,August,2013,4041,Ryan,Smith,Female,49,Faisalabad,Pakistan,269,black,Beauty,315,28.72,James,Miller,Male,38,Karachi,452,Day,7,99,1,841.34,0.17
3679,9/27/2021,2728,223,8,45.93,168.78,Electronics,335,9/27/2021,8121,287,4,473.32,3679,9/27/2021,Saturday,September,1976,3875,Travis,Armstrong,Male,47,Islamabad,Pakistan,282,travel,Home Decor,398,49.68,Dustin,Sims,Female,66,Lahore,439,Day,5,363,7,148.28,0.25
3680,6/16/2023,3826,273,6,47.64,181.62,Beauty,320,6/16/2023,8091,239,9,70.22,3680,6/16/2023,Friday,March,2020,3662,Vickie,Cox,Male,44,Karachi,Pakistan,256,music,Beauty,354,7.29,Mark,Gomez,Female,42,Islamabad,408,Night,12,6,9,578.18,0.4
3681,4/12/2015,2927,207,2,16.96,491.9,Beauty,386,4/12/2015,8696,278,1,480.55,3681,4/12/2015,Saturday,August,1998,9925,Sandra,Williams,Male,64,Faisalabad,Pakistan,256,source,Home Decor,315,31.1,Emma,Walker,Female,58,Faisalabad,425,Day,10,318,7,399.27,0.43
3682,9/22/2014,6389,200,10,19.91,176.64,Electronics,310,9/22/2014,9901,289,3,193.53,3682,9/22/2014,Saturday,April,2014,2010,Scott,Sanders,Male,27,Lahore,Pakistan,240,third,Home Decor,392,20.21,Travis,Pacheco,Male,42,Lahore,490,Night,8,286,2,808.83,0.18
3683,5/31/2023,2204,258,8,21.74,489.45,Beauty,372,5/31/2023,9335,220,8,222.89,3683,5/31/2023,Tuesday,October,1974,1409,Kenneth,Lucas,Female,58,Faisalabad,Pakistan,225,increase,Clothing,344,45.52,Kathleen,Fernandez,Female,62,Karachi,456,Day,7,67,1,707.81,0.43
3684,5/14/2022,9198,208,6,46.04,232.93,Home Decor,330,5/14/2022,2546,270,3,261.86,3684,5/14/2022,Sunday,March,2018,7910,Daniel,Bautista,Female,43,Islamabad,Pakistan,271,second,Beauty,353,23.92,Timothy,Davis,Male,55,Lahore,444,Night,10,86,8,747.76,0.39
3685,3/26/2024,1323,297,5,30.09,176.79,Electronics,366,3/26/2024,7287,285,8,286.45,3685,3/26/2024,Tuesday,December,2008,8766,Deborah,Bradley,Male,69,Lahore,Pakistan,276,apply,Home Decor,349,44.3,Amy,Hudson,Male,26,Karachi,455,Night,4,322,8,910.62,0.12
3686,12/30/2015,6027,289,2,26.97,225.5,Beauty,341,12/30/2015,1758,261,6,336.55,3686,12/30/2015,Monday,January,1977,6656,Seth,Blake,Male,34,Faisalabad,Pakistan,244,early,Clothing,383,42.04,Makayla,Johnson,Male,29,Lahore,413,Day,9,245,3,733.65,0.11
3687,12/8/2015,1148,290,4,24.55,325.18,Beauty,375,12/8/2015,4216,219,6,341.12,3687,12/8/2015,Monday,October,1970,9758,Scott,Taylor,Male,56,Islamabad,Pakistan,209,create,Electronics,346,29.17,Michael,Adams,Male,27,Karachi,446,Night,9,16,2,715.15,0.4
3688,3/11/2019,3992,243,10,45.4,338.39,Electronics,379,3/11/2019,2534,276,8,176.1,3688,3/11/2019,Sunday,October,1981,2873,Robert,Atkinson,Female,49,Karachi,Pakistan,287,bed,Clothing,342,28.82,Lauren,Simon,Female,26,Islamabad,451,Night,9,352,1,176.79,0.13
3689,1/3/2018,6663,242,9,16.15,394.14,Clothing,354,1/3/2018,4565,259,6,421.44,3689,1/3/2018,Friday,December,2011,3765,Gabriela,Banks,Female,30,Lahore,Pakistan,265,sister,Beauty,396,10.39,Sophia,Clark,Male,50,Faisalabad,478,Day,7,35,5,278.82,0.28
3690,5/17/2023,1413,221,6,41.8,354.85,Electronics,374,5/17/2023,9828,289,10,70.46,3690,5/17/2023,Friday,October,2017,5564,Andrew,Morales,Female,61,Karachi,Pakistan,232,allow,Electronics,377,36.38,Robert,Parker,Female,59,Lahore,428,Day,11,317,2,923.07,0.5
3691,11/14/2018,9308,241,3,39.54,329.48,Clothing,337,11/14/2018,5342,208,2,229.45,3691,11/14/2018,Sunday,June,2006,7609,Alyssa,Turner,Female,62,Islamabad,Pakistan,232,morning,Home Decor,323,7.38,Monica,Burns,Female,56,Karachi,419,Day,6,246,4,927.7,0.22
3692,1/24/2024,1352,290,3,33.82,87.47,Home Decor,363,1/24/2024,6220,288,4,65.99,3692,1/24/2024,Saturday,November,2022,2010,Jimmy,Juarez,Female,35,Karachi,Pakistan,206,party,Clothing,352,37.4,Denise,Maxwell,Male,37,Karachi,459,Day,4,364,9,444.64,0.3
3693,8/3/2022,8391,279,3,6.86,88.92,Home Decor,343,8/3/2022,1098,222,3,188.13,3693,8/3/2022,Saturday,August,2005,5833,Crystal,James,Female,63,Karachi,Pakistan,295,no,Clothing,328,45.7,John,Novak,Male,45,Faisalabad,421,Day,4,66,5,163.92,0.12
3694,6/3/2020,7622,222,3,42.45,72.09,Clothing,377,6/3/2020,7127,218,1,139.14,3694,6/3/2020,Thursday,November,2013,9672,Melanie,Gallagher,Female,44,Lahore,Pakistan,226,style,Electronics,314,41.21,David,Brown,Female,34,Lahore,496,Day,6,176,8,841.04,0.36
3695,2/20/2016,9004,200,8,39.43,265.34,Beauty,309,2/20/2016,1133,243,1,246.73,3695,2/20/2016,Thursday,November,2014,4191,Ryan,Jenkins,Female,35,Faisalabad,Pakistan,233,student,Home Decor,333,39.6,Brian,Bernard,Male,56,Karachi,481,Day,7,55,10,632.37,0.13
3696,6/15/2017,8758,269,1,8.3,415.37,Home Decor,396,6/15/2017,5738,281,7,238.81,3696,6/15/2017,Monday,April,1985,7556,Sydney,Hamilton,Male,37,Islamabad,Pakistan,210,manager,Home Decor,381,10.95,Lawrence,Kramer,Male,39,Islamabad,413,Night,5,49,8,685.58,0.38
3697,11/19/2014,3940,262,6,27.2,59.97,Electronics,306,11/19/2014,2373,283,1,114.65,3697,11/19/2014,Sunday,September,2008,1430,Jennifer,Galvan,Female,65,Faisalabad,Pakistan,295,my,Home Decor,301,48.93,Daniel,Sullivan,Male,18,Islamabad,426,Day,6,185,9,948.64,0.13
3698,8/25/2019,6670,295,2,20.3,242.47,Home Decor,315,8/25/2019,8011,245,3,411.26,3698,8/25/2019,Thursday,December,2020,9371,Gregory,Stout,Male,47,Faisalabad,Pakistan,246,market,Electronics,312,14.16,Kimberly,Jackson,Female,18,Lahore,496,Day,9,310,2,144.71,0.36
3699,11/1/2019,8073,212,6,28.87,412.15,Electronics,362,11/1/2019,1579,277,1,367.25,3699,11/1/2019,Friday,March,2013,6337,Debra,Kelly,Female,41,Islamabad,Pakistan,216,message,Home Decor,302,33.86,Michael,Coleman,Male,20,Faisalabad,409,Night,10,360,3,109.34,0.26
3700,12/23/2016,6936,278,9,12.83,300.14,Home Decor,339,12/23/2016,1151,257,10,167.65,3700,12/23/2016,Wednesday,December,2019,5812,Megan,Brown,Female,64,Karachi,Pakistan,275,eight,Clothing,389,49.07,Christopher,Saunders,Male,19,Karachi,463,Night,7,66,2,227.74,0.29
3701,5/19/2018,1300,277,5,5.51,276.31,Beauty,334,5/19/2018,7563,259,7,472.69,3701,5/19/2018,Wednesday,May,1990,4353,Laura,Brown,Female,31,Islamabad,Pakistan,273,clearly,Home Decor,315,24.09,Matthew,Gill,Male,40,Lahore,475,Night,12,127,5,465.36,0.18
3702,10/2/2016,5809,227,3,38.86,310.53,Clothing,305,10/2/2016,8175,237,10,161.89,3702,10/2/2016,Tuesday,November,1999,5050,Emily,Morris,Male,38,Islamabad,Pakistan,204,side,Home Decor,322,24.1,Brian,Knight,Female,61,Faisalabad,492,Night,10,209,10,477.76,0.2
3703,9/10/2019,7663,284,3,43.62,360.63,Home Decor,312,9/10/2019,1908,226,6,353,3703,9/10/2019,Wednesday,January,2011,3577,Zachary,Schultz,Female,46,Faisalabad,Pakistan,216,tell,Clothing,343,41.06,Alyssa,Arnold,Male,69,Faisalabad,410,Night,5,242,5,541.15,0.24
3704,10/1/2014,6559,253,6,27.83,354.91,Electronics,341,10/1/2014,3646,299,7,69.48,3704,10/1/2014,Thursday,June,2003,5724,Amy,Barker,Female,58,Islamabad,Pakistan,259,speak,Home Decor,320,33.52,Emily,Brown,Male,53,Lahore,482,Night,4,114,9,959.17,0.33
3705,7/5/2014,6652,208,2,19.2,287.26,Clothing,340,7/5/2014,8129,250,6,486.28,3705,7/5/2014,Sunday,November,2022,8925,Heather,Carlson,Female,36,Faisalabad,Pakistan,242,relationship,Home Decor,392,17.94,John,Harris,Female,53,Faisalabad,482,Night,11,256,9,207.03,0.32
3706,3/7/2017,8236,220,8,46.52,441.28,Home Decor,383,3/7/2017,8940,269,10,70.83,3706,3/7/2017,Thursday,December,2023,5316,Kristopher,Watson,Male,19,Lahore,Pakistan,202,behind,Beauty,388,21.68,Travis,Bryant,Female,43,Islamabad,497,Day,6,247,3,919.86,0.47
3707,6/25/2018,6320,233,2,32.38,234.2,Clothing,360,6/25/2018,9619,244,6,180.07,3707,6/25/2018,Friday,June,1976,1292,Michelle,Knox,Female,59,Faisalabad,Pakistan,219,certain,Electronics,391,29.6,Allison,Hensley,Female,67,Islamabad,464,Night,7,253,7,277.73,0.16
3708,9/9/2023,7850,238,5,21.66,350.57,Beauty,377,9/9/2023,5553,262,1,333.22,3708,9/9/2023,Thursday,August,2022,3842,Nathan,Berger,Female,66,Lahore,Pakistan,292,job,Electronics,351,18.04,James,Mitchell,Male,44,Faisalabad,440,Day,8,26,10,289.93,0.25
3709,9/12/2014,1201,279,6,48.45,158.57,Electronics,338,9/12/2014,1855,223,1,129.53,3709,9/12/2014,Friday,November,1973,6104,Jeffrey,Hernandez,Male,46,Lahore,Pakistan,289,many,Electronics,393,9.3,Vanessa,Phillips,Male,45,Karachi,402,Day,6,339,7,712.06,0.1
3710,10/12/2021,9333,231,2,20.31,335.32,Beauty,349,10/12/2021,5863,264,7,74.21,3710,10/12/2021,Saturday,January,2005,6934,David,Watson,Female,63,Islamabad,Pakistan,209,again,Electronics,327,19.48,Megan,Flores,Male,61,Lahore,492,Night,6,173,2,898.49,0.36
3711,6/10/2020,4018,258,2,48.88,265.13,Electronics,353,6/10/2020,2797,292,5,242.25,3711,6/10/2020,Tuesday,May,2019,4323,Kristina,Myers,Male,28,Islamabad,Pakistan,238,fast,Home Decor,348,40.39,John,Warren,Male,65,Faisalabad,475,Night,4,318,3,510.54,0.49
3712,10/25/2019,1142,291,3,42.43,57.98,Electronics,345,10/25/2019,5730,288,3,67.75,3712,10/25/2019,Monday,July,1971,4634,Ronald,Marshall,Female,35,Islamabad,Pakistan,210,medical,Clothing,343,7.41,Christopher,Lin,Male,36,Karachi,410,Day,10,5,2,606.26,0.25
3713,1/4/2015,9808,208,2,28.28,268.84,Clothing,360,1/4/2015,7186,289,10,75.59,3713,1/4/2015,Friday,February,2015,5487,Megan,Davis,Male,65,Karachi,Pakistan,290,public,Clothing,398,47.56,Manuel,Keith,Female,64,Lahore,466,Night,9,225,7,658.84,0.39
3714,3/31/2022,3032,203,8,34.45,305.63,Clothing,363,3/31/2022,7770,237,5,348.82,3714,3/31/2022,Tuesday,August,1984,3454,Rebecca,Cox,Female,32,Karachi,Pakistan,205,perform,Clothing,378,42.78,Beverly,Lane,Female,57,Faisalabad,492,Night,12,353,4,642.19,0.18
3715,2/14/2017,5911,236,8,37.42,240.13,Home Decor,321,2/14/2017,9581,226,6,165.4,3715,2/14/2017,Wednesday,May,1976,2130,Michael,Lloyd,Female,50,Lahore,Pakistan,264,national,Beauty,394,12.09,Paul,White,Male,21,Faisalabad,427,Day,6,13,2,850.02,0.29
3716,1/23/2024,8702,238,10,45.39,379.41,Electronics,359,1/23/2024,5627,299,6,468.36,3716,1/23/2024,Tuesday,January,1979,6282,John,Ellison,Female,29,Islamabad,Pakistan,264,look,Clothing,317,31.45,Dawn,Elliott,Female,61,Islamabad,433,Night,6,122,4,940.55,0.42
